Date,Y,ft1,ft11
1992-02-24,23.742548,1714284.0,2.658180506
1992-02-25,23.483671,1881048.0,2.683103826
1992-02-26,23.483671,1698684.0,2.682071685
1992-02-27,23.335735,1363596.0,2.664748906
1992-02-28,23.261784,1467180.0,2.652430545
1992-03-02,23.52066,2007564.0,2.647583503
1992-03-03,23.386604,1727232.0,2.622938874
1992-03-04,23.125923,1929720.0,2.6197443
1992-03-05,23.16317,2050464.0,2.625962526
1992-03-06,23.088678,1653600.0,2.619281738
1992-03-09,23.088678,1570452.0,2.630251471
1992-03-10,23.16317,1409148.0,2.626679081
1992-03-11,22.976965,1680588.0,2.612093297
1992-03-12,22.976965,1633944.0,2.617220998
1992-03-13,23.237635,1408368.0,2.611187813
1992-03-16,23.237635,887016.0,2.604960115
1992-03-17,23.423836,1608828.0,2.575456161
1992-03-18,23.386604,1492452.0,2.569415405
1992-03-19,23.274879,1226004.0,2.555182815
1992-03-20,23.423836,3144960.0,2.570006529
1992-03-23,23.274879,1561248.0,2.577898792
1992-03-24,23.16317,1355328.0,2.588830494
1992-03-25,23.200392,1178892.0,2.58739473
1992-03-26,22.902472,1109628.0,2.577794183
1992-03-27,22.679041,989664.0,2.568669836
1992-03-30,22.641792,937716.0,2.555449086
1992-03-31,22.56731,1441596.0,2.567263591
1992-04-01,22.753515,1571700.0,2.562037775
1992-04-02,22.41836,1686984.0,2.554559038
1992-04-03,22.306646,1527552.0,2.529654412
1992-04-06,22.530081,1159548.0,2.468793585
1992-04-07,22.083197,2048124.0,2.463361275
1992-04-08,21.710804,3356808.0,2.45690527
1992-04-09,22.269403,2604576.0,2.450564859
1992-04-10,22.641792,1772628.0,2.464705906
1992-04-13,22.41836,1071876.0,2.426962056
1992-04-14,22.865236,2425488.0,2.422662872
1992-04-15,23.237635,2239848.0,2.441471735
1992-04-16,23.535547,3348228.0,2.420432519
1992-04-20,23.461075,2454192.0,2.416249604
1992-04-21,23.16317,2736240.0,2.413752282
1992-04-22,23.014198,2466828.0,2.413058054
1992-04-23,22.828007,2801604.0,2.39975582
1992-04-24,22.604563,1436760.0,2.392232822
1992-04-27,22.604563,1165944.0,2.427135993
1992-04-28,22.641792,1484808.0,2.430381103
1992-04-29,22.56731,1431924.0,2.43394451
1992-04-30,22.828007,2236884.0,2.432073744
1992-05-01,22.56731,1788072.0,2.435832917
1992-05-04,23.014198,1634256.0,2.427411836
1992-05-05,22.939718,1251432.0,2.444966801
1992-05-06,22.939718,1916304.0,2.468568653
1992-05-07,22.902472,1604304.0,2.47434905
1992-05-08,23.088678,1469676.0,2.452567831
1992-05-11,23.572802,3159780.0,2.439026649
1992-05-12,23.535547,2195544.0,2.440687072
1992-05-13,23.349358,1722864.0,2.456753764
1992-05-14,23.200392,1456728.0,2.460124649
1992-05-15,23.014198,2880228.0,2.461109606
1992-05-18,22.902472,1072656.0,2.451505335
1992-05-19,23.274879,1320540.0,2.452789524
1992-05-20,23.125923,980304.0,2.447033951
1992-05-21,22.865236,1066260.0,2.442736507
1992-05-22,22.828007,746304.0,2.435124624
1992-05-26,22.381128,1352676.0,2.422732054
1992-05-27,22.604563,967668.0,2.447074857
1992-05-28,22.976965,928356.0,2.428710341
1992-05-29,22.753515,1457820.0,2.437734028
1992-06-01,22.753515,1406340.0,2.399823428
1992-06-02,22.655989,1303380.0,2.403678682
1992-06-03,22.80603,1457664.0,2.389215886
1992-06-04,22.881058,1439724.0,2.3750153
1992-06-05,23.256153,1286376.0,2.375677761
1992-06-08,22.881058,1014312.0,2.341522486
1992-06-09,22.843548,924612.0,2.311008539
1992-06-10,22.768534,920868.0,2.32269249
1992-06-11,23.03109,1118052.0,2.309726908
1992-06-12,22.881058,902460.0,2.303436805
1992-06-15,22.956066,1289652.0,2.314514072
1992-06-16,23.218641,1163136.0,2.324249581
1992-06-17,22.80603,1670292.0,2.302817531
1992-06-18,22.80603,1821144.0,2.315683015
1992-06-19,22.80603,3702036.0,2.318482679
1992-06-22,22.881058,1136304.0,2.332899103
1992-06-23,22.918558,1241292.0,2.332541786
1992-06-24,22.918558,896844.0,2.351975154
1992-06-25,23.181133,1130844.0,2.371918037
1992-06-26,23.406191,1357668.0,2.354321402
1992-06-29,23.706264,1254084.0,2.335587656
1992-06-30,23.331181,1628484.0,2.337023386
1992-07-01,23.55624,1474512.0,2.342552054
1992-07-02,23.181133,1632072.0,2.353674101
1992-07-06,23.218641,1693692.0,2.353826789
1992-07-07,22.843548,1614600.0,2.331208768
1992-07-08,23.106113,1200576.0,2.34055726
1992-07-09,23.331181,1167348.0,2.33351608
1992-07-10,22.918558,957996.0,2.344719898
1992-07-13,23.03109,704964.0,2.327533926
1992-07-14,23.368683,970788.0,2.313421232
1992-07-15,23.443701,1108692.0,2.325177719
1992-07-16,23.218641,1958268.0,2.330669892
1992-07-17,23.256153,2470572.0,2.32087967
1992-07-20,23.181133,1067820.0,2.320719166
1992-07-21,23.143635,1537848.0,2.342979847
1992-07-22,22.956066,852384.0,2.325022497
1992-07-23,23.068592,1755000.0,2.307413717
1992-07-24,22.430931,1883544.0,2.318080164
1992-07-27,22.505959,1197924.0,2.284562886
1992-07-28,22.731007,1957800.0,2.284471686
1992-07-29,23.143635,2260440.0,2.274571844
1992-07-30,22.881058,2068248.0,2.268658329
1992-07-31,22.956066,1098396.0,2.274783728
1992-08-03,22.580971,1577940.0,2.270572648
1992-08-04,22.655989,1421628.0,2.310340537
1992-08-05,22.468447,1243788.0,2.326848205
1992-08-06,22.693504,2067468.0,2.347421953
1992-08-07,22.655989,1701804.0,2.348074315
1992-08-10,22.693504,895128.0,2.376213026
1992-08-11,22.731007,1337544.0,2.371288477
1992-08-12,22.54347,1326468.0,2.390104526
1992-08-13,22.580971,1318044.0,2.378640686
1992-08-14,22.655989,1041924.0,2.352555391
1992-08-17,22.80603,827424.0,2.364088437
1992-08-18,22.993587,982176.0,2.385772986
1992-08-19,22.843548,1022736.0,2.358786497
1992-08-20,22.843548,1222572.0,2.35956196
1992-08-21,22.54347,1990716.0,2.383488853
1992-08-24,22.24338,1743300.0,2.402670579
1992-08-25,22.205864,1422564.0,2.399114139
1992-08-26,22.130859,1300572.0,2.401790052
1992-08-27,22.280893,1521624.0,2.416582236
1992-08-28,22.01832,1931436.0,2.421901147
1992-08-31,22.205864,1511016.0,2.415561433
1992-09-01,22.280893,1385280.0,2.41765124
1992-09-02,22.355911,1484652.0,2.434270974
1992-09-03,22.430931,1930968.0,2.438026093
1992-09-04,22.39341,897624.0,2.449960461
1992-09-08,22.24338,1301664.0,2.455189075
1992-09-09,22.355911,1107600.0,2.469441835
1992-09-10,22.580971,1137708.0,2.482478532
1992-09-11,22.54347,1537848.0,2.490433238
1992-09-14,23.256153,2886624.0,2.504933078
1992-09-15,23.181133,2416596.0,2.517850606
1992-09-16,23.406191,1904916.0,2.506542035
1992-09-17,23.706264,1603212.0,2.503209858
1992-09-18,23.893814,3245892.0,2.497111935
1992-09-21,23.732092,1116648.0,2.49008855
1992-09-22,23.354181,1245036.0,2.501429673
1992-09-23,23.467556,2668068.0,2.509891715
1992-09-24,23.543133,1154088.0,2.481819107
1992-09-25,23.543133,835536.0,2.458372591
1992-09-28,23.958809,1316640.0,2.453718536
1992-09-29,23.618708,1087008.0,2.445876312
1992-09-30,23.656506,1242540.0,2.44679134
1992-10-01,23.543133,1617564.0,2.427111971
1992-10-02,22.900696,1486836.0,2.448069611
1992-10-05,22.787333,2937168.0,2.442813991
1992-10-06,22.5228,1225224.0,2.427378596
1992-10-07,22.296076,1460784.0,2.404828252
1992-10-08,22.825125,1752348.0,2.417955075
1992-10-09,22.673962,1018212.0,2.44838569
1992-10-12,22.787333,832884.0,2.429210915
1992-10-13,22.636175,1543464.0,2.40428452
1992-10-14,22.673962,1425216.0,2.421968573
1992-10-15,22.711756,1386528.0,2.454644922
1992-10-16,23.051861,2378376.0,2.457474846
1992-10-19,23.089649,1865448.0,2.459822532
1992-10-20,23.127428,1497600.0,2.459635705
1992-10-21,22.976278,898092.0,2.463373565
1992-10-22,23.089649,1068444.0,2.464649494
1992-10-23,22.938498,1131624.0,2.460442457
1992-10-26,23.240797,1040052.0,2.463270171
1992-10-27,23.165228,1740960.0,2.43952098
1992-10-28,23.505348,1271244.0,2.411977342
1992-10-29,23.429758,743184.0,2.404401465
1992-10-30,23.20302,855660.0,2.380860907
1992-11-02,23.732092,1509768.0,2.377545226
1992-11-03,23.618708,1495572.0,2.402990909
1992-11-04,23.694286,2002416.0,2.402398347
1992-11-05,23.656506,1145508.0,2.439361155
1992-11-06,23.429758,901992.0,2.469058943
1992-11-09,23.580919,1289808.0,2.429453221
1992-11-10,23.354181,1446588.0,2.405947789
1992-11-11,23.694286,1169376.0,2.411079726
1992-11-12,23.807663,1094652.0,2.401984343
1992-11-13,23.845444,950976.0,2.391635756
1992-11-16,23.580919,986856.0,2.380039446
1992-11-17,23.580919,888264.0,2.406227765
1992-11-18,23.807663,1554852.0,2.405331493
1992-11-19,23.618708,1058616.0,2.399163214
1992-11-20,24.185564,3805932.0,2.398126785
1992-11-23,24.82799,3361488.0,2.418474824
1992-11-24,24.979149,3821688.0,2.437556908
1992-11-25,25.054731,2159196.0,2.425141534
1992-11-27,25.054731,1043640.0,2.443645504
1992-11-30,25.168102,1789320.0,2.451102649
1992-12-01,25.017309,1755000.0,2.450929709
1992-12-02,25.207701,1147068.0,2.439527837
1992-12-03,24.865,1276080.0,2.441336289
1992-12-04,25.169622,1494636.0,2.451638722
1992-12-07,25.245779,1094028.0,2.447676066
1992-12-08,25.436159,1391832.0,2.422107488
1992-12-09,25.58849,1572168.0,2.425650732
1992-12-10,25.398077,1218048.0,2.421318606
1992-12-11,25.512318,712920.0,2.413731912
1992-12-14,25.360016,1679652.0,2.409631143
1992-12-15,25.62656,1532856.0,2.412691015
1992-12-16,25.436159,1595880.0,2.398723409
1992-12-17,25.969257,2222220.0,2.402034576
1992-12-18,26.426201,5018676.0,2.390651678
1992-12-21,26.654678,1886040.0,2.396912035
1992-12-22,26.502338,1831128.0,2.409162345
1992-12-23,26.31197,1281228.0,2.402267519
1992-12-24,26.350033,410904.0,2.419278897
1992-12-28,26.464273,846768.0,2.39201901
1992-12-29,26.273884,1426932.0,2.372916111
1992-12-30,26.388111,1073592.0,2.365318288
1992-12-31,26.045412,1052532.0,2.370416628
1993-01-04,26.045412,1176240.0,2.358178057
1993-01-05,26.350033,1774344.0,2.382170378
1993-01-06,26.235807,1602588.0,2.382862461
1993-01-07,26.159655,2051088.0,2.398307063
1993-01-08,26.121561,1908348.0,2.422193335
1993-01-11,25.893103,1206192.0,2.442479484
1993-01-12,25.931177,1133964.0,2.461271385
1993-01-13,25.816942,1496508.0,2.460835441
1993-01-14,25.855028,1901484.0,2.460393801
1993-01-15,25.77886,2894736.0,2.496726216
1993-01-18,25.77886,866892.0,2.51571691
1993-01-19,25.62656,1334112.0,2.527305269
1993-01-20,25.169622,2351388.0,2.547694888
1993-01-21,25.436159,1699932.0,2.555970083
1993-01-22,25.702707,2047188.0,2.559695714
1993-01-25,25.893103,1414452.0,2.547490046
1993-01-26,25.931177,1850160.0,2.538899449
1993-01-27,25.77886,1292460.0,2.501718735
1993-01-28,26.045412,1547208.0,2.50876952
1993-01-29,26.235807,1558596.0,2.494465499
1993-02-01,26.273884,1061112.0,2.488642294
1993-02-02,25.893103,1844544.0,2.477797804
1993-02-03,26.235807,1377168.0,2.474129721
1993-02-04,26.388111,1218672.0,2.474025418
1993-02-05,26.464273,2134548.0,2.469667639
1993-02-08,26.426201,2040480.0,2.466485143
1993-02-09,26.388111,1453452.0,2.442252544
1993-02-10,26.426201,1622244.0,2.440922301
1993-02-11,26.31197,1313832.0,2.427383255
1993-02-12,25.893103,1148628.0,2.409193334
1993-02-16,25.283854,3034668.0,2.430977434
1993-02-17,25.131536,2435004.0,2.39416852
1993-02-18,24.941151,3814824.0,2.393600005
1993-02-19,25.055386,2794584.0,2.382783512
1993-02-22,25.32193,2076828.0,2.340049049
1993-02-23,25.436159,2307240.0,2.33926744
1993-02-24,25.62656,1582932.0,2.327056297
1993-02-25,25.740797,1313988.0,2.358773288
1993-02-26,25.62656,1832844.0,2.36720443
1993-03-01,25.398077,1574352.0,2.383320857
1993-03-02,26.045412,2248272.0,2.411208015
1993-03-03,26.277113,1769820.0,2.432078669
1993-03-04,26.085299,1023828.0,2.406857314
1993-03-05,26.315474,2015676.0,2.443908662
1993-03-08,26.852522,2369640.0,2.419709669
1993-03-09,26.77581,1878708.0,2.427405243
1993-03-10,26.929249,1264848.0,2.440028431
1993-03-11,26.852522,1396044.0,2.454454788
1993-03-12,26.545654,1982136.0,2.465472574
1993-03-15,26.507288,857064.0,2.493716169
1993-03-16,26.660723,831012.0,2.473449829
1993-03-17,26.73744,1278732.0,2.472709467
1993-03-18,27.121052,2284152.0,2.474475136
1993-03-19,27.197769,3431220.0,2.475091329
1993-03-22,27.274492,1886508.0,2.49963205
1993-03-23,27.044346,1382940.0,2.507287247
1993-03-24,27.581373,2564016.0,2.537451182
1993-03-25,27.658096,1997736.0,2.554232319
1993-03-26,27.543028,1266876.0,2.547618787
1993-03-29,27.696465,1400724.0,2.541170832
1993-03-30,27.888266,1208064.0,2.543181402
1993-03-31,27.351208,1387620.0,2.52583882
1993-04-01,27.504665,1102764.0,2.515875954
1993-04-02,27.312849,2804568.0,2.545014566
1993-04-05,27.466295,1207440.0,2.526216147
1993-04-06,28.041716,2135016.0,2.545128616
1993-04-07,28.156796,1709916.0,2.568086811
1993-04-08,28.233501,1422564.0,2.565636602
1993-04-12,28.617123,1899768.0,2.544017188
1993-04-13,28.578753,2740608.0,2.56528323
1993-04-14,28.962376,1928628.0,2.575357927
1993-04-15,29.345972,1788852.0,2.57791634
1993-04-16,29.230896,3087552.0,2.568109339
1993-04-19,29.154165,1302600.0,2.521119699
1993-04-20,28.962376,1442844.0,2.509796871
1993-04-21,28.502035,1601808.0,2.521182071
1993-04-22,28.310242,1868568.0,2.506979502
1993-04-23,28.578753,1908660.0,2.510963076
1993-04-26,28.233501,1342692.0,2.50874627
1993-04-27,28.38695,1701648.0,2.539829793
1993-04-28,27.734823,1747356.0,2.536041877
1993-04-29,28.118422,1829100.0,2.547453911
1993-04-30,27.81155,1386372.0,2.515982952
1993-05-03,27.888266,1256580.0,2.515807606
1993-05-04,27.543028,1543152.0,2.558814119
1993-05-05,28.310242,3222180.0,2.546310424
1993-05-06,28.693834,2471976.0,2.543042062
1993-05-07,28.924013,1375140.0,2.574185344
1993-05-10,28.88566,2100072.0,2.547339336
1993-05-11,28.540396,1342224.0,2.545171197
1993-05-12,28.655479,2153736.0,2.568045303
1993-05-13,28.310242,1864044.0,2.586497261
1993-05-14,28.617123,1393704.0,2.561736671
1993-05-17,28.732208,995436.0,2.5695978
1993-05-18,28.310242,1365936.0,2.574160791
1993-05-19,28.617123,2233764.0,2.553206827
1993-05-20,28.540396,1638156.0,2.5628027
1993-05-21,28.271875,1901172.0,2.560552375
1993-05-24,28.463692,1225536.0,2.575617755
1993-05-25,28.310242,1052532.0,2.576872673
1993-05-26,28.540396,1624584.0,2.578014182
1993-05-27,28.80892,2223624.0,2.578578502
1993-05-28,28.463692,1146288.0,2.589242048
1993-06-01,28.847282,1414296.0,2.57014273
1993-06-02,29.041925,1518192.0,2.572444711
1993-06-03,29.080561,1016028.0,2.585008958
1993-06-04,29.003302,842556.0,2.588010283
1993-06-07,28.926075,1301664.0,2.590552801
1993-06-08,28.848829,1812720.0,2.597300639
1993-06-09,28.848829,1237080.0,2.624265289
1993-06-10,28.848829,1250184.0,2.637194359
1993-06-11,29.119175,1681056.0,2.628790738
1993-06-14,28.694347,1222260.0,2.640903571
1993-06-15,29.080561,1672164.0,2.636752084
1993-06-16,29.466755,1822080.0,2.652759581
1993-06-17,29.428127,1591668.0,2.676874161
1993-06-18,29.312267,3496116.0,2.66270652
1993-06-21,29.428127,1557348.0,2.69420653
1993-06-22,29.35088,1921920.0,2.698905084
1993-06-23,29.65984,2287740.0,2.727800988
1993-06-24,29.50536,1450800.0,2.746504406
1993-06-25,29.273649,1109316.0,2.729700214
1993-06-28,29.466755,1298388.0,2.750137529
1993-06-29,29.543978,1434264.0,2.756782022
1993-06-30,29.5826,1650012.0,2.738455691
1993-07-01,29.3895,1430052.0,2.756505437
1993-07-02,29.543978,2174796.0,2.75726108
1993-07-06,29.235022,1401504.0,2.730639972
1993-07-07,29.235022,1210872.0,2.71912597
1993-07-08,29.968809,2199132.0,2.762799587
1993-07-09,29.968809,1294020.0,2.75503675
1993-07-12,30.084673,731640.0,2.768415536
1993-07-13,30.277748,2005224.0,2.785609433
1993-07-14,30.470844,2144688.0,2.780601061
1993-07-15,30.548098,1611012.0,2.796624938
1993-07-16,30.857058,3958500.0,2.787659784
1993-07-19,30.741188,1535976.0,2.772107963
1993-07-20,30.625338,1931124.0,2.794524157
1993-07-21,30.58671,1183572.0,2.780701426
1993-07-22,30.277748,1232712.0,2.782509514
1993-07-23,30.20052,1820520.0,2.789900187
1993-07-26,30.509474,1254396.0,2.79683358
1993-07-27,30.355021,1031160.0,2.79687998
1993-07-28,30.20052,1127100.0,2.812352392
1993-07-29,30.509474,1851720.0,2.806794237
1993-07-30,30.43224,1486212.0,2.806019447
1993-08-02,30.58671,1024452.0,2.801518961
1993-08-03,30.470844,1308216.0,2.804432602
1993-08-04,30.355021,1310712.0,2.808891578
1993-08-05,30.741188,1067664.0,2.822320647
1993-08-06,30.702583,1024764.0,2.806522748
1993-08-09,30.702583,1466400.0,2.798574107
1993-08-10,30.58671,782340.0,2.816083316
1993-08-11,30.509474,845052.0,2.826728236
1993-08-12,30.316378,1256736.0,2.806015504
1993-08-13,30.084673,1404156.0,2.800518325
1993-08-16,30.20052,1045356.0,2.795707455
1993-08-17,29.968809,1386996.0,2.795711345
1993-08-18,30.007423,1322724.0,2.81614864
1993-08-19,29.852942,1953588.0,2.795534079
1993-08-20,30.470844,2634840.0,2.779558204
1993-08-23,30.20052,1232868.0,2.766365513
1993-08-24,30.470844,1068132.0,2.747282579
1993-08-25,30.509474,1355016.0,2.769142016
1993-08-26,30.509474,1292928.0,2.77282342
1993-08-27,30.277748,793884.0,2.796652493
1993-08-30,30.43224,888576.0,2.803776316
1993-08-31,30.355021,1061112.0,2.787383983
1993-09-01,30.316378,1396668.0,2.786497375
1993-09-02,30.123281,972816.0,2.764463963
1993-09-03,30.04603,1361412.0,2.755623051
1993-09-07,29.968809,1184196.0,2.80397687
1993-09-08,29.737082,1815684.0,2.774967273
1993-09-09,29.621231,1195896.0,2.773082575
1993-09-10,29.852942,1355796.0,2.752442675
1993-09-13,29.891567,1527708.0,2.733549442
1993-09-14,30.277748,1754532.0,2.72419314
1993-09-15,30.316378,2011620.0,2.730539153
1993-09-16,30.355021,1225068.0,2.748550949
1993-09-17,30.509474,4455048.0,2.723325043
1993-09-20,30.238955,899496.0,2.719674084
1993-09-21,29.966877,1395576.0,2.707083018
1993-09-22,30.005732,1502280.0,2.734539195
1993-09-23,29.928015,1081860.0,2.702145313
1993-09-24,29.500454,1724424.0,2.685888211
1993-09-27,30.005732,1317888.0,2.706475298
1993-09-28,29.811424,1001832.0,2.702460083
1993-09-29,29.655945,960492.0,2.677617347
1993-09-30,29.811424,1025232.0,2.713683594
1993-10-01,29.811424,854880.0,2.702028394
1993-10-04,29.928015,1054248.0,2.683803678
1993-10-05,29.733675,933348.0,2.670132095
1993-10-06,29.694805,1190280.0,2.684240502
1993-10-07,29.733675,1048788.0,2.705377229
1993-10-08,29.850285,951444.0,2.739215804
1993-10-11,30.005732,738972.0,2.743565512
1993-10-12,29.694805,1725828.0,2.754350722
1993-10-13,29.889153,978120.0,2.738533532
1993-10-14,30.005732,1419444.0,2.726591702
1993-10-15,30.627625,2878824.0,2.717931651
1993-10-18,30.472164,1113216.0,2.695477509
1993-10-19,30.511034,1211652.0,2.684198972
1993-10-20,30.549913,717444.0,2.662909705
1993-10-21,30.277824,945048.0,2.688568053
1993-10-22,29.850285,1802268.0,2.663427263
1993-10-25,29.772558,1299636.0,2.629032656
1993-10-26,29.966877,1130220.0,2.642288465
1993-10-27,30.277824,865488.0,2.628785986
1993-10-28,30.122347,1304940.0,2.642667105
1993-10-29,30.161226,1104168.0,2.616912602
1993-11-01,30.316694,1033968.0,2.607630659
1993-11-02,30.200089,1486056.0,2.596975545
1993-11-03,29.966877,1584336.0,2.608929545
1993-11-04,29.150663,2046876.0,2.613243734
1993-11-05,29.267248,2152800.0,2.605914284
1993-11-08,29.150663,1294644.0,2.592603634
1993-11-09,29.383862,180180.0,2.594430078
1993-11-10,29.422739,1277640.0,2.576806517
1993-11-11,29.189539,1350336.0,2.596802174
1993-11-12,29.189539,2270580.0,2.556249451
1993-11-15,29.306131,1603680.0,2.552532468
1993-11-16,30.005732,1714752.0,2.575653054
1993-11-17,30.044607,1634724.0,2.578912777
1993-11-18,30.316694,1693536.0,2.575966452
1993-11-19,30.549913,2417220.0,2.571691503
1993-11-22,30.549913,3004716.0,2.547415321
1993-11-23,30.627625,2203812.0,2.573621334
1993-11-24,30.394424,1071564.0,2.565976885
1993-11-26,30.627625,460824.0,2.572594105
1993-11-29,30.433281,1311024.0,2.581100447
1993-11-30,30.588758,962676.0,2.607505198
1993-12-01,30.666494,1317576.0,2.598190077
1993-12-02,31.094036,1691352.0,2.602158518
1993-12-03,31.132902,2140320.0,2.597738527
1993-12-06,31.210657,1197924.0,2.602088568
1993-12-07,31.016308,1315548.0,2.602813103
1993-12-08,31.210657,1227408.0,2.625672755
1993-12-09,31.404976,2434692.0,2.612349528
1993-12-10,31.599306,1630512.0,2.622533217
1993-12-13,31.404976,1360788.0,2.611165122
1993-12-14,31.832537,2093052.0,2.602529009
1993-12-15,32.14349,3128112.0,2.596224365
1993-12-16,32.182335,2190240.0,2.618207369
1993-12-17,32.687595,4238520.0,2.637867483
1993-12-20,32.415539,1533324.0,2.655988348
1993-12-21,32.765347,1950156.0,2.626004707
1993-12-22,32.765347,1391676.0,2.616165259
1993-12-23,32.99855,2088996.0,2.615110065
1993-12-27,33.419621,937872.0,2.643135994
1993-12-28,33.341351,1554228.0,2.643010782
1993-12-29,33.341351,1302912.0,2.666537346
1993-12-30,33.145679,1333800.0,2.661226345
1993-12-31,32.832642,1062828.0,2.684664491
1994-01-03,32.558678,2006004.0,2.687655775
1994-01-04,32.441296,2614716.0,2.695260469
1994-01-05,32.245647,2042820.0,2.729313533
1994-01-06,32.519558,3399396.0,2.715965353
1994-01-07,32.676098,1348152.0,2.708613316
1994-01-10,32.832642,1721304.0,2.695765123
1994-01-11,33.067429,2321592.0,2.681408672
1994-01-12,33.184834,1384968.0,2.661522171
1994-01-13,32.95002,1737684.0,2.653359661
1994-01-14,33.419621,2627820.0,2.649258341
1994-01-17,33.537014,1274208.0,2.636695434
1994-01-18,33.928352,2160444.0,2.636790534
1994-01-19,34.045742,1356108.0,2.640682376
1994-01-20,33.96748,1713036.0,2.643263802
1994-01-21,33.810966,2751840.0,2.630685494
1994-01-24,33.732685,1337388.0,2.661567312
1994-01-25,33.497871,1653132.0,2.62149404
1994-01-26,33.341351,1359384.0,2.621026473
1994-01-27,33.889206,1514292.0,2.590066085
1994-01-28,33.771828,1989624.0,2.578394718
1994-01-31,33.732685,2009904.0,2.551140792
1994-02-01,33.458752,1413516.0,2.560678223
1994-02-02,34.163162,1885104.0,2.56508937
1994-02-03,34.358822,2123004.0,2.562635573
1994-02-04,33.341351,2111148.0,2.547240726
1994-02-07,33.889206,2097108.0,2.552912302
1994-02-08,33.576141,1192620.0,2.555154138
1994-02-09,33.889206,1326468.0,2.553076358
1994-02-10,33.341351,1159080.0,2.52372487
1994-02-11,33.576141,941616.0,2.517416842
1994-02-14,33.850098,1249248.0,2.536362727
1994-02-15,34.124023,1818960.0,2.549522642
1994-02-16,34.045742,1314300.0,2.574928615
1994-02-17,34.163162,1911780.0,2.586213983
1994-02-18,33.810966,2359656.0,2.592377607
1994-02-22,33.810966,1249248.0,2.60652257
1994-02-23,33.615284,1122108.0,2.59315317
1994-02-24,32.989166,1891812.0,2.607117532
1994-02-25,32.910873,1555008.0,2.620170899
1994-02-28,32.989166,1181544.0,2.605966924
1994-03-01,33.067429,1932372.0,2.605334339
1994-03-02,33.333782,2106624.0,2.626381955
1994-03-03,33.097378,1407900.0,2.597501699
1994-03-04,33.057968,1677312.0,2.592495428
1994-03-07,33.333782,1172964.0,2.595542004
1994-03-08,33.097378,1295424.0,2.595224546
1994-03-09,33.215572,1299792.0,2.588289946
1994-03-10,32.939762,1352364.0,2.555007254
1994-03-11,33.176174,1226316.0,2.559416673
1994-03-14,33.176174,1199640.0,2.55027575
1994-03-15,33.057968,1358136.0,2.571353396
1994-03-16,32.703354,1656876.0,2.555162289
1994-03-17,32.466942,1977924.0,2.57244554
1994-03-18,32.939762,5284032.0,2.576600913
1994-03-21,32.782146,1318044.0,2.597993935
1994-03-22,32.545746,1354860.0,2.600020154
1994-03-23,32.742752,1178268.0,2.617505872
1994-03-24,32.663952,1495260.0,2.595760856
1994-03-25,32.191143,1369212.0,2.605544326
1994-03-28,32.624557,1381536.0,2.602784733
1994-03-29,32.230518,1349868.0,2.592396116
1994-03-30,31.127285,4128852.0,2.584293554
1994-03-31,31.521299,3583788.0,2.608954147
1994-04-04,30.890882,4226352.0,2.603850145
1994-04-05,31.166685,2835612.0,2.578466052
1994-04-06,30.772673,3701100.0,2.602256306
1994-04-07,30.969681,1960608.0,2.589458649
1994-04-08,30.654478,1797432.0,2.604729727
1994-04-11,31.00909,1663428.0,2.603572554
1994-04-12,31.284899,1314924.0,2.589405722
1994-04-13,31.166685,1735656.0,2.609484685
1994-04-14,30.733276,1290744.0,2.583552733
1994-04-15,30.496864,2420652.0,2.599539299
1994-04-18,29.905846,2772276.0,2.623980072
1994-04-19,30.102846,2516748.0,2.616675416
1994-04-20,30.102846,2197416.0,2.620574306
1994-04-21,30.33926,1735500.0,2.623325187
1994-04-22,30.260443,1270620.0,2.63955772
1994-04-25,30.496864,1923792.0,2.657131328
1994-04-26,30.260443,1701648.0,2.681155875
1994-04-28,30.457449,1847664.0,2.676833365
1994-04-29,30.02405,1190748.0,2.68552011
1994-05-02,30.221052,1357980.0,2.683718289
1994-05-03,30.33926,1719588.0,2.664426382
1994-05-04,30.85148,2376816.0,2.665663837
1994-05-05,30.812075,2137668.0,2.667249012
1994-05-06,30.457449,1823016.0,2.674293477
1994-05-09,29.905846,2082132.0,2.684337094
1994-05-10,29.945242,2001792.0,2.678911163
1994-05-11,29.393612,2536872.0,2.688466332
1994-05-12,29.551222,1678872.0,2.707925677
1994-05-13,30.06344,2610816.0,2.746274974
1994-05-16,29.866446,1136304.0,2.746878271
1994-05-17,30.02405,1757574.0,2.718052973
1994-05-18,30.181644,1678872.0,2.722993961
1994-05-19,30.418064,1727154.0,2.714649661
1994-05-20,30.02405,2658942.0,2.750168766
1994-05-23,29.630024,1886196.0,2.758330586
1994-05-24,29.945242,1746030.0,2.755039026
1994-05-25,29.945242,1479270.0,2.741101328
1994-05-26,30.57568,1264302.0,2.758239531
1994-05-27,30.890882,1350024.0,2.76776821
1994-05-31,31.363716,1569672.0,2.764548207
1994-06-01,31.600107,1527084.0,2.762430234
1994-06-02,31.521299,1017276.0,2.771309062
1994-06-03,31.127285,1223898.0,2.790318599
1994-06-06,30.733276,1387308.0,2.812665425
1994-06-07,30.733276,1096134.0,2.795684846
1994-06-08,30.33926,1282710.0,2.812679125
1994-06-09,30.496864,1289028.0,2.828826589
1994-06-10,30.102846,1392924.0,2.821020242
1994-06-13,30.418064,1015170.0,2.848184298
1994-06-14,30.260443,1542996.0,2.836918161
1994-06-15,29.945242,2201628.0,2.870509887
