Date,Y,ft1,ft2,ft3,ft4,ft5,ft6,ft7,ft8,ft9,ft10,ft11,ft12,ft13,ft14,ft15
1987-10-19,10.839632,11319360.0,0.578077425,-0.004707181,0.125033087,0.033914998,0.009948356,-0.002579942,0.014766133,0.006830078,0.019930961,1.317262287,-0.018279735,-0.002781815,-0.011649903,0.006410285
1987-10-20,11.745631,11216400.0,-0.009095921,-0.000571742,0.49814878,0.009648495,-0.016069094,-0.015847277,0.031340912,0.003838031,0.006701453,1.290493159,-0.058878084,-0.005109915,0.019532783,-0.028594546
1987-10-21,13.072274,9203844.0,-0.179429764,0.001015834,0.032097439,0.008623699,0.008619091,0.003954799,0.016802086,0.034505358,0.016369956,1.302700734,0.042772209,-0.007616646,0.032757782,0.004564049
1987-10-22,12.198627,8304036.0,-0.097764369,-7.94e-05,0.319641934,0.001486788,-0.010049618,-0.041285934,0.01420241,0.068503526,0.000629783,1.292462364,-0.021600746,-0.014832925,0.003864508,-0.036272015
1987-10-23,12.069205,3692052.0,-0.555390656,0.000628574,0.380604128,0.000595736,-0.002853407,0.028405082,0.019547733,0.033296187,0.011228981,1.322861824,-0.023787938,0.022473344,0.007143696,0.014765265
1987-10-26,11.033778,4448964.0,0.205011197,9.58e-05,0.047499822,0.013640705,0.001133001,0.020099033,0.017527473,0.019271607,0.039644778,1.344647231,0.012975362,-0.003597218,-0.029500931,0.008721037
1987-10-27,11.324989,4383444.0,-0.014727024,1.81e-05,-0.14731649,0.002982967,0.001527101,0.056350701,0.003687516,0.030174417,0.003847905,1.346747679,0.038674587,-0.002113753,-1.6e-05,0.012100897
1987-10-28,11.357348,5481840.0,0.250578312,0.001506226,0.173170389,-0.003776429,0.001031916,0.000635668,0.004853211,0.018874176,0.002080009,1.350671281,0.033431773,0.008821166,0.010605486,0.037300614
1987-10-29,11.810343,3880032.0,-0.292202618,0.00060667,0.027695603,-0.003693,-0.001333331,-0.003502981,0.017835168,0.016125433,0.001923062,1.375710775,0.023513587,-0.011521791,-0.098529709,0.001874301
1987-10-30,12.263346,4341324.0,0.11888871,-0.000397878,-0.179808062,0.003070821,0.001671915,-0.020993608,0.058024422,0.007640423,0.00202269,1.351308259,-0.011044338,0.007757311,-0.005694349,0.033183872
1987-11-02,12.198627,2173860.0,-0.499263358,-0.000771124,-0.067956744,-0.011189783,-0.003029982,-0.018388229,0.003260175,0.004794541,0.016740922,1.367614341,-0.044642192,0.007139181,-0.018447306,-0.030589831
1987-11-03,11.777988,3284112.0,0.510728382,-0.000483336,-0.040602569,-0.001675739,-0.000378366,0.009401643,0.000737559,0.000475987,0.048640307,1.374757384,0.025244688,-0.018633886,0.006354225,-0.019152031
1987-11-04,11.389701,3605316.0,0.097805434,0.000100778,0.260795682,0.000317859,0.001915257,-0.041172481,0.001020051,3.25e-05,0.027624398,1.377761655,-0.011430674,-0.006084268,-0.000512464,-0.0354436
1987-11-05,12.13392,3943992.0,0.093937952,-9.47e-05,0.298311915,0.00242219,-0.000436266,-0.001133474,0.000406851,0.002238626,0.006459786,1.393890743,-0.008200837,-0.024221427,-0.005947392,0.018723463
1987-11-06,11.939771,3605004.0,-0.085950479,0.001341659,-0.001917195,-0.012637664,0.000140941,0.013970533,0.01776675,0.025456776,0.029614248,1.407814413,0.017250216,-0.020713864,-0.019276791,0.000684863
1987-11-09,11.454412,3507660.0,-0.027002467,-0.001017643,0.452860787,0.007464048,0.001109122,0.002491314,0.013621286,0.01750959,0.021656524,1.405948291,-0.011510198,0.0360854,0.024835079,0.032180681
1987-11-10,11.227915,3897816.0,0.111229709,0.000811573,-0.061283173,-0.004167065,0.003787174,0.043540639,0.003013059,0.001628122,0.057657352,1.409733972,-0.014028488,0.030813278,0.010524753,-0.000242069
1987-11-11,11.357348,2194452.0,-0.437004723,-0.00025852,-0.392284377,0.001681568,-0.002169559,0.026164948,0.014200636,0.027456064,0.00633084,1.420000997,0.00685911,-0.017565875,-0.011087448,0.003221514
1987-11-12,11.972125,4287816.0,0.953934741,0.000874839,0.010373734,0.007055575,0.001746299,-0.02534937,0.00876158,0.005180227,0.038085292,1.428314597,0.000211739,0.015185841,-0.016702434,-0.032355856
1987-11-13,11.907416,2266212.0,-0.471476388,-0.001087832,0.240543056,0.001489124,-0.001062742,0.004412897,0.053811551,0.016063528,0.028419279,1.421733508,0.003062146,-0.028284744,-0.008237331,-0.026490342
1987-11-16,11.745631,2509884.0,0.107523921,-0.000657759,0.21539505,0.004817233,0.005395632,0.030252897,0.087221056,0.002729763,0.00544563,1.445193255,0.012425634,-0.030682699,0.01085662,0.010641175
1987-11-17,11.648551,2937480.0,0.170364846,6.57e-05,0.141100199,0.007267028,-0.000812365,0.022677838,0.008139846,0.000834134,0.000900911,1.446499948,0.020560396,-0.004613249,0.023466011,-0.055556223
1987-11-18,11.777988,2543580.0,-0.13409453,-0.000769254,0.265946347,-0.000498378,-0.002064796,0.015942662,0.006646053,0.005846668,0.00175094,1.44722674,0.073198855,0.014195379,-0.033328763,0.037864385
1987-11-19,11.486773,2296632.0,-0.097086783,-0.000408146,0.078072998,0.004441306,0.00019625,0.019868063,0.015516793,0.023418716,0.001585609,1.432794905,0.023377696,-0.000234781,0.027050108,-0.008278646
1987-11-20,11.713279,3361020.0,0.463456052,0.001135295,0.207671087,-0.00015047,-0.002850413,-0.023669387,0.015403957,0.019517218,0.000970492,1.453556243,-0.04234816,-0.032946437,0.060161411,-0.020348684
1987-11-23,11.713279,1809444.0,-0.461638431,0.000641416,0.223191991,-0.00786617,-0.004727643,0.000235935,0.001770535,0.015165757,0.024205742,1.4433845,0.002844981,-0.022002783,0.039214451,0.02356071
1987-11-24,11.810343,2371044.0,0.310371584,0.000453314,-0.113888141,-0.008278687,0.001456584,0.007868866,0.016300249,0.004372581,0.00522373,1.461963874,-0.000714614,-0.003133981,0.020374564,0.026952442
1987-11-25,11.713279,1676844.0,-0.29278242,-0.000167581,-0.577005845,-0.002027989,-0.002634395,0.004239796,0.02605155,0.031979637,0.057145713,1.4437156,0.004759044,0.02342921,0.003731064,-0.036008632
1987-11-27,11.357348,1629888.0,-0.028002605,-0.000428219,-0.110054228,0.001916113,0.005166207,0.04213469,0.008511321,0.022493923,0.019873895,1.43976014,0.000144277,-0.004462291,0.0402425,-0.002101518
1987-11-30,10.969063,4991064.0,0.0533904895645183,-0.000611578,0.089854424,-0.003411088,0.007319859,0.001916922,0.002280306,0.015870507,0.001190955,1.449421436,0.018712794,0.044584563,-0.010264437,-0.002839939
1987-12-01,10.962526,2349204.0,-0.529317997,-0.001656214,-0.13634675,0.003035919,-0.002531933,0.011530586,0.011821986,0.008375574,0.00112291,1.449380736,0.013030855,-0.015874478,-0.006629958,0.022992451
1987-12-02,10.864657,2656836.0,0.13095159,0.001143632,-0.28025879,-0.004000478,0.0039668,0.043806513,0.024977492,0.003427442,0.015091097,1.452572577,-0.021601291,0.00186049,-0.021090197,-0.00327176
1987-12-03,10.407884,3756792.0,0.414009747,0.002170149,0.375606796,0.014062605,0.003786462,-0.034787576,0.039486005,0.029669125,0.036179352,1.454831377,-0.000830467,-0.005864157,-0.002300047,-0.02013271
1987-12-04,10.440501,4619316.0,0.229590566,0.000639392,-0.287555816,0.004474816,-0.002927315,-0.006066415,0.028313763,0.026391423,0.038937975,1.464025807,-0.014203158,-0.008925382,-0.002139107,0.008485506
1987-12-07,10.832029,2468856.0,-0.465536456,-0.000412405,0.645412683,0.000976644,-0.00106004,-0.003774808,0.00110452,0.053445846,0.00218648,1.446713331,0.013678321,0.01627192,-0.013593894,0.041817475
1987-12-08,11.027788,2853240.0,0.155693163,-0.000450425,-0.07975343,-0.00097536,-0.001845857,-0.006780361,0.008600962,0.059047187,0.053873282,1.449855619,-0.001340307,-0.006490871,0.020114433,-0.015390679
1987-12-09,11.451933,4199832.0,0.471951886,0.00244371,0.197381192,-0.004542311,0.007964385,0.028713997,0.040841013,0.02387283,0.006065767,1.466592554,-0.004837781,0.0244724,0.020207999,0.000250644
1987-12-10,11.158291,3936036.0,-0.062811084,-0.00033745,0.270048591,-0.003588933,-0.004902306,-0.002657989,0.001680606,0.00404729,0.009250729,1.49232943,-0.006465567,-0.027057503,0.014336257,0.009323254
1987-12-11,11.386679,2192580.0,-0.442947168,-0.000981176,0.213584494,0.010420882,0.000556205,-0.002253802,0.012555741,0.000860174,0.023319335,1.480119832,-0.000450321,-0.009098097,0.000891272,-0.028845395
1987-12-14,11.81083,3006588.0,0.371255781,0.000746835,0.09080354,-0.00165805,-0.004243904,0.030709882,0.023311128,0.025563169,0.027290399,1.487939044,-0.001189062,0.021224448,0.000117941,-0.042396438
1987-12-15,11.876081,3685656.0,0.225860011,-5.99e-05,-0.59831854,0.003538591,-0.004626364,0.030815144,0.008693342,0.02215608,0.003351406,1.477222258,0.016568754,-0.003515083,0.032384058,-0.001804374
1987-12-16,12.169723,3079440.0,-0.16447981,-0.000582269,-0.383885164,-0.002036379,-0.002757893,-0.013431748,0.02225659,0.000364769,0.009515473,1.513978455,0.059965686,0.023270714,-0.010839117,0.016939713
1987-12-17,11.745572,2817048.0,-0.0852077,-0.000353001,-0.053079913,0.005161115,-0.000651197,0.004386273,0.004500566,0.039953591,0.023983197,1.518097483,-0.080857385,0.005375683,-0.016973921,-0.022141427
1987-12-18,11.973959,4777188.0,0.69581349,0.002361623,-0.136559505,-0.011810991,0.000976607,-0.004925643,0.021957573,0.013090394,0.048155362,1.52523601,0.026105461,-0.002515471,-0.000270746,-0.02198018
1987-12-21,12.006588,4627428.0,-0.031348986,0.001499045,0.03786838,-0.004005495,-0.006830843,0.02071005,0.020063596,0.01000592,0.040464723,1.535792312,0.005384499,0.008928754,-0.000493177,-0.007591342
1987-12-22,12.332854,3726528.0,-0.194686984,-0.000750833,-0.607953059,-0.001872575,0.001234489,0.017312106,0.040733856,0.011176979,0.001403849,1.527972955,0.002044258,-0.019575081,-0.073909162,0.012946059
1987-12-23,12.202347,2380560.0,-0.361185532,0.000324788,-0.309303682,-0.001530061,-0.004396927,-0.002978382,0.012374799,0.00465079,0.017343206,1.519830394,-0.037715105,-0.013389053,0.0047403,-0.017220682
1987-12-24,12.006588,992472.0,-0.583093054,-0.000141467,0.389864346,0.01462677,0.002012326,-0.020041711,0.004564067,0.006768082,0.000663377,1.484765001,0.030717127,-0.002640274,0.023794082,0.007493419
